Passenger 1 Id,Passenger 2 Id,Number of Flights Together
1234,1238,4
1053,764,4
366,730,4
1674,1677,4
1816,1884,4
1919,1964,4
1915,1919,4
1934,1949,4
2144,2188,4
2135,2155,4
2111,2140,4
2226,2268,4
2377,2396,4
2418,2463,4
2401,2435,4
169,2043,4
2503,2551,4
3021,3076,4
3122,3155,4
3154,3198,4
3157,684,4
234,3109,4
3471,3493,4
1024,2627,4
3560,3580,4
3504,3524,4
3507,3541,4
3444,716,4
3447,392,4
3717,3719,4
3844,3891,4
3865,3871,4
3805,3831,4
3913,3956,4
4052,4075,4
4017,4035,4
4019,4071,4
4035,4053,4
3195,690,4
4105,4200,4
4125,4178,4
1693,2510,4
4207,4234,4
4248,4253,4
3421,679,4
1673,3162,4
4358,4397,4
4345,4379,4
1302,2937,4
1310,961,4
1310,915,4
1673,3913,4
4409,4418,4
4407,4411,4
4405,4415,4
4564,4569,4
4630,4646,4
1251,4618,4
3135,4091,4
4810,4872,4
4830,4883,4
4941,4962,4
5086,5095,4
3251,4366,4
2464,3570,4
5314,5333,4
1387,2458,4
2255,3675,4
1343,2334,4
1343,984,4
4583,5371,4
3706,5139,4
313,3713,4
5477,5486,4
5414,5420,4
5406,5479,4
5419,5481,4
5516,5596,4
1288,4376,4
5647,5692,4
4052,5463,4
3353,79,4
3448,91,4
1163,1288,4
5730,5768,4
5712,5789,4
5702,5798,4
4166,4330,4
1015,1182,4
4845,5343,4
4341,5892,4
2454,2565,4
5913,5963,4
5944,5982,4
5930,5985,4
1943,2111,4
6120,6146,4
1181,4740,4
5800,5976,4
5722,5948,4
3930,6060,4
2251,5478,4
1692,4542,4
4346,4967,4
6705,6782,4
4295,5367,4
2775,3208,4
1476,4914,4
6388,6524,4
7015,7027,4
7039,7098,4
7514,7599,4
1608,5918,4
5701,957,4
5746,5966,4
1012,6111,4
2485,3573,4
4076,5370,4
53,844,4
8231,8277,4
5910,6087,4
391,6006,4
3518,5328,4
3226,6723,4
1638,232,4
187,2528,4
5204,5841,4
2528,7616,4
2492,4473,4
772,966,4
3413,6416,4
2482,4896,4
3385,8097,4
7470,942,4
1998,7612,4
4056,409,4
5769,6853,4
324,6064,4
6408,6880,4
6008,6874,4
4316,5734,4
3120,6096,4
5954,6870,4
6469,6896,4
5720,6833,4
2993,6839,4
5491,5734,4
4481,5500,4
1884,6898,4
7392,8381,4
6031,6435,4
5059,5997,4
6932,7410,4
3545,7778,4
1329,8234,4
8722,8759,4
4468,7645,4
1230,1646,4
1432,1635,4
3735,7606,4
8934,8963,4
2636,6503,4
7716,8945,4
249,4105,4
1811,3115,4
6349,6506,4
9028,9049,4
4613,8596,4
6585,7486,4
4019,7582,4
3440,4139,4
3453,3995,4
6796,7685,4
6745,7868,4
3330,6703,4
3418,8353,4
4983,6294,4
4190,7540,4
1735,4200,4
6259,7034,4
432,5543,4
9327,9345,4
9676,9696,4
9624,9683,4
1858,913,4
5447,6067,4
3432,4719,4
9985,9990,4
2811,6523,4
7350,9247,4
3755,9532,4
5571,9537,4
4606,7134,4
258,9376,4
300,4270,4
8824,9622,4
4329,6776,4
388,9640,4
3844,9648,4
9748,9906,4
6720,8796,4
10036,6512,4
2797,3172,4
6741,8234,4
10307,10398,4
10334,10368,4
4000,7403,4
4000,6694,4
5303,8044,4
7308,8566,4
8526,8846,4
2960,7298,4
10368,7662,4
10371,1677,4
10322,7298,4
10431,10492,4
1013,2720,4
9363,9453,4
211,8277,4
10509,10581,4
4283,7643,4
10658,5867,4
4613,6474,4
290,7568,4
3998,4613,4
6113,6827,4
10714,10770,4
10713,10791,4
10701,10760,4
7582,9661,4
5569,5723,4
2926,7298,4
2032,707,4
11008,11031,4
11106,11165,4
11108,11196,4
11108,11183,4
11103,11178,4
11142,11199,4
11131,11194,4
11135,11138,4
11109,11145,4
11256,11297,4
11205,11239,4
11276,288,4
10712,6729,4
10713,8262,4
5819,7136,4
9486,9815,4
11434,11469,4
10536,6447,4
10267,6180,4
11592,11599,4
11572,11587,4
11534,11600,4
6013,9063,4
3612,4554,4
11224,7477,4
11740,11799,4
11758,11788,4
11730,11744,4
10744,6166,4
10376,2284,4
11442,11743,4
11932,11957,4
11957,11972,4
11939,11954,4
5071,6166,4
4632,9258,4
10833,3367,4
10017,2479,4
10083,7098,4
1670,4217,4
1670,4336,4
1762,2108,4
1041,7677,4
371,4217,4
2489,6522,4
10037,557,4
1505,9539,4
4363,6310,4
4137,421,4
1276,5380,4
11747,8003,4
7020,8688,4
4056,8257,4
6093,9790,4
5096,75,4
1424,6036,4
11206,9721,4
9369,9725,4
1052,8132,4
10758,8445,4
10716,2000,4
11642,760,4
10355,2783,4
5162,9495,4
10328,7902,4
5943,9369,4
11438,2859,4
10592,5564,4
8445,9500,4
6458,7236,4
3133,7724,4
2276,3309,4
6570,8505,4
1365,5702,4
10371,3631,4
10180,11098,4
10674,4151,4
10083,7859,4
11463,5408,4
360,7068,4
12100,9114,4
11014,9114,4
1871,6349,4
363,9523,4
11379,5096,4
12175,7004,4
9381,9745,4
11534,12088,4
11224,11561,4
12578,12598,4
12583,12600,4
10683,8084,4
11535,7175,4
10975,23,4
12504,4917,4
259,7864,4
11528,12022,4
11341,11586,4
10847,11807,4
4059,4927,4
10559,10753,4
11305,1539,4
11171,6458,4
10130,6458,4
613,7319,4
10141,9294,4
10757,12050,4
12050,6006,4
10168,3997,4
2223,3542,4
80,9794,4
11938,6749,4
10525,8252,4
11026,9704,4
12604,5416,4
10151,5627,4
13644,13683,4
12582,4070,4
1710,9904,4
1521,2159,4
13857,13862,4
1611,1950,4
13916,13941,4
1242,9159,4
1265,864,4
11290,3317,4
11593,6001,4
11871,1753,4
12204,13695,4
12775,5504,4
12531,1739,4
10573,9321,4
13644,2206,4
14014,14100,4
11011,2468,4
1454,7851,4
11496,13819,4
1181,12840,4
14053,698,4
11528,199,4
4190,5955,4
6538,9146,4
10653,4391,4
6293,7114,4
5754,7114,4
2292,9540,4
2382,779,4
10244,9540,4
12323,5634,4
10938,5201,4
7176,8175,4
3586,7584,4
5693,8178,4
12717,3629,4
3024,6414,4
14325,14390,4
13950,8358,4
13637,13950,4
13276,9890,4
10235,5765,4
2766,7668,4
14601,14657,4
14770,14779,4
14713,14792,4
14767,14781,4
11290,15153,4
1035,395,4
1002,368,4
1220,1232,4
392,762,4
1662,1674,4
1945,1988,4
1933,1988,4
2102,2146,4
2217,2230,4
2317,2332,4
103,160,4
806,878,4
1073,360,4
1085,375,4
1309,1358,4
1506,1548,4
1957,1984,4
2144,2182,4
2114,2148,4
2257,2270,4
2260,2291,4
2414,2474,4
2432,2463,4
2418,2476,4
2426,2486,4
165,72,4
191,91,4
2729,2775,4
1218,1631,4
3184,682,4
3157,650,4
3742,3791,4
4052,4063,4
2152,292,4
2183,246,4
281,3198,4
2556,3171,4
1273,45,4
3155,3479,4
3195,3475,4
4316,4371,4
4345,4398,4
2030,2626,4
1323,2959,4
2284,3578,4
2284,3571,4
2295,3536,4
4409,4425,4
4427,4497,4
2334,3639,4
187,2410,4
4551,4575,4
4029,4362,4
3117,368,4
264,4561,4
1484,3152,4
3321,4091,4
4907,4994,4
2655,4407,4
5133,5150,4
5212,5278,4
5342,5361,4
2951,3509,4
2279,923,4
2222,2458,4
2263,3639,4
5436,5476,4
5436,5490,4
5445,5457,4
5406,5412,4
1005,2713,4
5647,5671,4
5615,5659,4
4080,5423,4
2783,5408,4
4013,5410,4
1976,56,4
1025,2437,4
889,972,4
229,4248,4
5704,5734,4
5730,5765,4
5722,5780,4
4867,5359,4
1293,2280,4
3284,4056,4
1649,2998,4
1537,624,4
3910,419,4
5942,5992,4
5905,5961,4
5957,5958,4
3148,5865,4
6019,6050,4
2074,5002,4
6263,6266,4
5797,5978,4
2747,574,4
4199,4761,4
1938,574,4
3998,5460,4
1586,3920,4
2544,3963,4
2544,443,4
3963,5450,4
4914,5460,4
1452,3016,4
188,2376,4
2383,2817,4
4285,4641,4
147,1617,4
4646,5025,4
3385,5009,4
3670,443,4
1643,4551,4
1476,391,4
7007,7088,4
7410,7485,4
5522,6765,4
6554,7077,4
2496,3288,4
7741,7774,4
7705,7722,4
7821,7835,4
3226,3668,4
5344,602,4
2790,4399,4
8343,8368,4
8312,8368,4
8390,8397,4
8368,8394,4
1052,7864,4
2985,5058,4
2786,4404,4
3475,4965,4
170,3303,4
5074,6975,4
147,8072,4
5798,6077,4
6016,6832,4
6408,6839,4
438,6829,4
477,6833,4
6063,6893,4
5500,6809,4
5966,6075,4
4607,5964,4
1865,4481,4
5734,6077,4
5771,6853,4
2759,5769,4
1884,6854,4
3368,6725,4
4670,7451,4
4182,5912,4
5080,956,4
4363,7830,4
8727,8743,4
2857,3169,4
3898,7662,4
3898,7685,4
2589,7699,4
8956,8957,4
8939,8977,4
6380,6975,4
782,803,4
3242,5674,4
3607,8010,4
1570,8078,4
3527,8127,4
3937,711,4
3147,4815,4
1119,165,4
3275,7640,4
1735,3059,4
2982,6940,4
3995,760,4
2569,8293,4
1389,6084,4
6396,9083,4
5509,6703,4
6345,9014,4
5787,8093,4
3477,5795,4
7418,7612,4
3445,6783,4
4764,6930,4
9542,9587,4
4719,7909,4
4483,701,4
4213,8483,4
9638,9674,4
7726,966,4
6202,6783,4
3703,4036,4
9912,9968,4
2875,7712,4
10038,10085,4
2323,3466,4
1315,4484,4
4031,595,4
2719,9997,4
3127,3486,4
3746,6293,4
4319,6441,4
5137,9987,4
4933,9686,4
5096,9648,4
2323,3172,4
288,9715,4
1429,3955,4
6822,6994,4
1715,9014,4
10203,10256,4
5101,519,4
2773,3536,4
7636,9977,4
10412,10418,4
10431,10465,4
10439,10476,4
10449,10486,4
10419,10431,4
10419,10428,4
10416,10476,4
848,9418,4
7951,9499,4
10492,3445,4
8158,9441,4
4058,9472,4
2656,8557,4
7253,9381,4
4157,4513,4
10349,9410,4
1325,4177,4
1822,3875,4
10741,10764,4
5569,8351,4
1204,2391,4
10612,2851,4
2563,9623,4
3429,9399,4
11118,11130,4
11103,11180,4
11158,11200,4
11120,11122,4
11189,11196,4
11215,11249,4
932,9828,4
11272,1678,4
11305,11380,4
11056,9268,4
1791,7064,4
10757,7515,4
10550,633,4
10616,1342,4
2701,6468,4
11583,11588,4
1343,8004,4
5850,9063,4
8542,9770,4
7801,942,4
10455,8477,4
11720,11736,4
9532,9864,4
11804,11886,4
10615,11808,4
3163,6143,4
11919,11930,4
11923,11954,4
167,9380,4
2443,2790,4
10017,7098,4
10083,888,4
10023,4010,4
10023,2489,4
1378,5031,4
10497,3117,4
4814,5225,4
11466,2851,4
11408,11923,4
10058,11007,4
10016,2138,4
3581,7679,4
3416,9758,4
10535,4056,4
4853,6171,4
11267,11370,4
9127,9389,4
637,9369,4
637,8128,4
7881,9389,4
8947,999,4
11917,5459,4
4235,8475,4
10767,11817,4
10778,8574,4
10234,4451,4
10714,1240,4
382,4945,4
11698,3877,4
10316,9019,4
5016,878,4
11280,7983,4
10024,2062,4
11057,2146,4
10857,9957,4
435,4462,4
7420,8972,4
7679,9386,4
10267,6548,4
10509,8521,4
12428,9701,4
10043,134,4
3626,5217,4
4037,9601,4
12532,12537,4
12532,12558,4
4854,9700,4
12119,2713,4
5755,8358,4
12328,1532,4
10365,1327,4
10512,6066,4
5980,86,4
10357,7812,4
1030,11699,4
2313,9885,4
10446,12377,4
2653,2969,4
5436,5714,4
12428,517,4
5303,761,4
11422,11544,4
11529,12230,4
11542,2258,4
10357,11552,4
2614,7643,4
8252,8317,4
2043,2522,4
1740,2149,4
1142,9653,4
10264,5857,4
2160,8871,4
11041,8754,4
3779,5377,4
1071,4086,4
2243,5275,4
1198,8222,4
7820,9179,4
13244,6526,4
13857,13896,4
13174,6107,4
10685,11812,4
10507,6903,4
8243,9159,4
4899,7949,4
10340,3615,4
10760,9777,4
2549,456,4
13644,7395,4
6532,9599,4
12119,13669,4
12492,9649,4
11450,2468,4
6414,9179,4
12064,7620,4
6307,7851,4
2251,2713,4
11198,7959,4
1143,13240,4
1947,8206,4
13525,13862,4
11513,14011,4
3488,4212,4
12477,3488,4
12231,5371,4
13781,8167,4
7085,7593,4
2069,8810,4
3319,4957,4
42,6323,4
10205,8810,4
10167,13380,4
11699,1688,4
1735,3629,4
12298,13565,4
1196,3759,4
1850,5920,4
311,8961,4
10631,4090,4
12163,14071,4
13329,8763,4
10116,9265,4
14752,14782,4
14720,14767,4
15130,15186,4
15122,6764,4
183,8088,4
606,688,4
726,741,4
779,784,4
368,791,4
376,758,4
1966,1967,4
2664,2691,4
801,894,4
918,934,4
1436,1467,4
1960,1997,4
1915,1928,4
2122,2135,4
2174,2196,4
2156,2174,4
2226,2262,4
2216,2228,4
2465,2481,4
2583,2592,4
2554,2568,4
2709,2728,4
1278,481,4
226,3180,4
3149,682,4
3436,3447,4
3411,3475,4
3411,3463,4
1569,2655,4
3503,3536,4
3645,3678,4
1811,2745,4
3461,716,4
1023,3483,4
3444,746,4
1095,3413,4
3723,3756,4
3824,3871,4
3930,3955,4
3979,3997,4
3974,3980,4
4051,4069,4
4023,4027,4
4077,4079,4
221,3195,4
3195,609,4
443,650,4
2600,684,4
1693,248,4
212,2527,4
1238,2604,4
2229,3565,4
4304,4363,4
4308,4397,4
1388,2612,4
4464,4465,4
3818,4548,4
4620,4677,4
1422,1696,4
1034,2400,4
119,3672,4
2457,3672,4
121,3637,4
1800,229,4
5119,5193,4
5312,5352,4
2293,2996,4
2325,3536,4
1347,3554,4
130,2255,4
2985,3577,4
1384,3589,4
1398,2951,4
4544,5396,4
309,3482,4
3147,574,4
5408,5456,4
5420,5458,4
5476,5500,4
5409,5416,4
2743,4022,4
2959,5463,4
1798,794,4
4260,4626,4
5743,5766,4
5748,5754,4
5759,5780,4
4814,5343,4
4611,4933,4
2781,4947,4
1261,419,4
5923,5937,4
5133,652,4
2137,844,4
6035,6045,4
6068,6079,4
6058,6065,4
6084,6093,4
5002,774,4
224,614,4
6418,6456,4
1651,5434,4
391,4656,4
1548,4552,4
3963,6092,4
6622,6656,4
2544,2710,4
1538,5367,4
1538,5460,4
4069,4264,4
6908,6921,4
7245,7273,4
1254,4092,4
5554,6725,4
2523,3676,4
4245,4391,4
1605,602,4
1034,3971,4
8116,8142,4
247,732,4
1767,3173,4
1504,3279,4
2797,7590,4
6261,7913,4
324,6896,4
1817,6814,4
4373,6096,4
5443,6839,4
438,6824,4
5977,6016,4
2717,6833,4
2717,5954,4
6063,6885,4
5761,6884,4
5744,6872,4
6039,6896,4
2773,6884,4
2773,6889,4
4412,6869,4
1884,6847,4
2601,6784,4
4280,854,4
8662,8692,4
3383,4782,4
2645,853,4
6930,898,4
8977,8988,4
8914,8960,4
8957,8969,4
1700,6774,4
2392,467,4
8454,8686,4
3637,4717,4
4247,5246,4
6590,8212,4
3493,7375,4
9091,9098,4
9009,9030,4
9014,9030,4
2273,6299,4
494,8604,4
3665,6060,4
7591,8227,4
4580,7833,4
5869,9072,4
3093,5505,4
2776,6796,4
441,6707,4
4983,5590,4
5911,8461,4
1076,8291,4
9367,9386,4
4484,6102,4
1158,3905,4
2732,8146,4
9781,9782,4
3468,6805,4
6003,680,4
3253,7860,4
9910,9987,4
3119,6583,4
8501,9291,4
8506,8814,4
3727,6748,4
1223,7538,4
9586,9988,4
9313,9910,4
4546,9970,4
4555,9696,4
4933,9672,4
6776,9648,4
1089,300,4
182,484,4
7560,9014,4
419,4955,4
10267,10283,4
10156,3242,4
5138,5942,4
10104,8949,4
2755,6769,4
10145,2755,4
9362,9766,4
8121,9942,4
10322,1641,4
10412,10417,4
10415,10454,4
10405,10437,4
10401,10480,4
10425,10439,4
10416,10431,4
1013,9665,4
1451,3234,4
5812,9436,4
1389,6447,4
10550,10594,4
5668,7896,4
2068,9101,4
2482,4772,4
8363,9410,4
4283,8048,4
574,8007,4
10659,10697,4
2586,3025,4
5260,6474,4
290,5760,4
10110,2443,4
10760,10796,4
10726,10764,4
10705,10798,4
10703,10728,4
2063,7718,4
10979,10991,4
10508,9945,4
11119,11153,4
11124,11189,4
11106,11129,4
11129,11135,4
11138,11169,4
11103,11160,4
11115,11196,4
11135,11145,4
11122,11148,4
11143,11174,4
11153,11165,4
2857,718,4
11256,1343,4
2581,9621,4
10785,3618,4
10799,8260,4
6344,9451,4
708,8873,4
6529,9757,4
3029,3245,4
11296,4778,4
10812,4841,4
11080,2482,4
5734,8165,4
4650,6858,4
10975,1343,4
11674,11683,4
6541,8010,4
2970,8542,4
5377,6251,4
1263,2625,4
4110,9296,4
1173,11834,4
10806,9376,4
3416,3880,4
1230,7540,4
3275,4584,4
1138,7579,4
3851,8266,4
400,5016,4
6024,6522,4
2532,4580,4
4580,736,4
1413,8867,4
2117,5358,4
10083,4789,4
1528,2062,4
11067,6317,4
4315,4816,4
4363,9758,4
258,4363,4
10819,9068,4
3416,9977,4
3290,5447,4
7656,9493,4
11400,1860,4
9493,9725,4
10975,11919,4
11972,8149,4
8511,9752,4
6464,7837,4
1240,8406,4
10719,4070,4
382,7682,4
10310,1966,4
11194,970,4
11067,9725,4
7983,9331,4
11796,3894,4
11796,4275,4
5416,5575,4
5711,9225,4
7581,9516,4
5540,8375,4
12438,12497,4
10180,2768,4
11201,2201,4
1431,9833,4
435,8539,4
11285,9294,4
10379,11896,4
4217,865,4
9094,9508,4
11633,360,4
3529,9409,4
12069,6394,4
12018,2378,4
11274,11561,4
12559,12563,4
12563,12590,4
12515,6208,4
482,7956,4
4683,7579,4
12761,12797,4
11329,2272,4
12552,1537,4
3513,9791,4
11066,9997,4
4502,7801,4
8252,905,4
13112,13163,4
3465,6409,4
3238,6060,4
2214,9707,4
2197,7205,4
10880,12273,4
10760,11073,4
10154,9443,4
5072,6072,4
10306,7341,4
13671,2274,4
3601,3957,4
12244,9713,4
13822,13857,4
13851,13853,4
13861,7228,4
6332,8243,4
10314,10653,4
456,741,4
1829,2685,4
12570,9466,4
10767,7451,4
13638,9369,4
13217,6532,4
10507,12189,4
12570,5161,4
11307,2479,4
10627,11307,4
13970,5319,4
11326,3549,4
11717,2007,4
4021,9864,4
14039,14100,4
11834,8674,4
11450,8025,4
11717,137,4
11496,9280,4
14091,2035,4
12948,14091,4
12088,3065,4
12064,5681,4
10837,1545,4
517,6981,4
1826,7085,4
2069,7661,4
2588,3897,4
183,2994,4
2099,938,4
14207,14225,4
14288,14291,4
13571,8763,4
12981,5741,4
2388,3048,4
11070,9445,4
4744,8446,4
3679,4744,4
12552,8763,4
6050,8778,4
14751,14795,4
14714,14731,4
10652,15121,4
274,294,4
440,443,4
542,574,4
590,594,4
1089,1100,4
1002,315,4
313,797,4
1554,1577,4
1611,1641,4
1807,1827,4
1913,1989,4
2131,2148,4
2146,2147,4
2165,2185,4
2281,2290,4
2463,2481,4
344,399,4
609,641,4
609,655,4
869,883,4
802,811,4
932,998,4
1047,1066,4
1401,1447,4
1962,1988,4
1918,1957,4
1911,1970,4
1975,1994,4
2126,2134,4
2122,2162,4
2107,2188,4
2136,2160,4
2204,2232,4
2225,2262,4
2213,2274,4
2440,2472,4
2401,2491,4
2514,2576,4
2514,2568,4
2934,2954,4
1583,369,4
3507,3551,4
3645,3671,4
3607,3615,4
3402,760,4
3702,3794,4
3904,3931,4
3956,3982,4
3917,4000,4
3914,3980,4
4026,4056,4
4013,4051,4
2183,286,4
263,3151,4
2191,300,4
2186,3122,4
1134,525,4
1157,528,4
2244,3513,4
4203,4271,4
3446,673,4
1053,272,4
3154,759,4
3114,751,4
4370,4397,4
4307,4359,4
4336,4395,4
4320,4361,4
4332,4346,4
1391,2959,4
2295,3563,4
4449,4465,4
4440,4473,4
4407,4469,4
4412,4431,4
4456,4494,4
2315,2498,4
2038,3661,4
2325,3648,4
3883,4559,4
3814,4530,4
4633,4640,4
4617,4690,4
2734,3087,4
1391,1444,4
2912,3046,4
2802,2912,4
288,4073,4
4774,4787,4
165,2457,4
2390,3643,4
4843,4846,4
4979,4980,4
2554,4407,4
5152,5154,4
5154,5191,4
1938,239,4
3698,946,4
1381,435,4
5477,5490,4
5408,5471,4
5464,5479,4
5421,5491,4
5451,5494,4
5459,5499,4
5560,5583,4
4052,5409,4
1971,5122,4
2435,3205,4
4297,5333,4
4297,5026,4
419,649,4
1649,399,4
1219,374,4
363,3912,4
1537,402,4
5951,5966,4
5989,5993,4
1982,899,4
5127,5865,4
6018,6073,4
1608,5982,4
2251,5486,4
1701,592,4
3404,6027,4
4552,4945,4
4945,6027,4
3527,5422,4
4593,4945,4
129,2053,4
4995,6412,4
6803,6810,4
4205,4646,4
3184,5455,4
1538,3998,4
6911,6975,4
7026,7089,4
3266,6694,4
7431,7436,4
5774,5935,4
2676,4807,4
3994,4850,4
494,6111,4
172,4294,4
2272,4441,4
2134,2462,4
7765,7784,4
7757,7769,4
4223,844,4
8226,8295,4
8221,8238,4
1472,485,4
8314,8362,4
8519,8593,4
2578,428,4
334,7608,4
6503,813,4
1005,4591,4
1858,478,4
6083,8074,4
5303,6931,4
6974,7439,4
5706,6829,4
5443,6833,4
5977,6825,4
2717,6809,4
6063,6866,4
6077,6870,4
6847,997,4
5744,6885,4
5744,6898,4
4607,6896,4
6017,959,4
4990,5993,4
2993,6854,4
6049,6408,4
4481,6017,4
1769,253,4
2401,5477,4
6097,7832,4
8725,8800,4
8758,8788,4
2906,7618,4
2326,625,4
4550,7685,4
8956,8984,4
8961,8984,4
5469,7632,4
1531,4717,4
5332,6322,4
3317,3493,4
1335,4862,4
1335,2446,4
292,8604,4
2728,5764,4
6524,7104,4
7533,8702,4
4249,441,4
6512,8241,4
4627,5787,4
1223,2446,4
7652,8280,4
4034,8960,4
9705,9764,4
2392,3459,4
2472,6523,4
3297,3801,4
6604,7210,4
2886,3503,4
3177,7868,4
5435,9365,4
5465,8261,4
5572,9649,4
5572,5652,4
1089,4860,4
7718,7879,4
1800,7718,4
7661,9968,4
8078,846,4
10162,10173,4
347,7643,4
1849,6892,4
6729,6892,4
10110,6054,4
276,726,4
1163,5314,4
3925,6694,4
7650,9871,4
1190,3483,4
2960,7605,4
5737,8363,4
4158,701,4
10334,6084,4
10396,8961,4
10457,10484,4
10442,10458,4
2441,4881,4
9264,9868,4
1533,3807,4
10432,3442,4
10619,10658,4
4786,6295,4
1434,4820,4
10716,10770,4
10706,10756,4
10704,10778,4
10712,10780,4
10778,10799,4
11014,11048,4
11060,9097,4
11175,11187,4
11118,11193,4
11178,11180,4
11137,11142,4
10945,8273,4
10963,1451,4
3990,7298,4
1831,4467,4
11271,4467,4
11271,6777,4
4591,783,4
4453,9761,4
10788,4774,4
10770,8262,4
11352,11362,4
11336,11337,4
11407,11478,4
10253,10576,4
3029,6468,4
3245,4650,4
10163,8818,4
7853,839,4
10409,525,4
10570,1247,4
5966,8841,4
10740,7685,4
2706,5167,4
1904,4732,4
8919,9751,4
253,4031,4
10206,8574,4
11833,5616,4
2861,456,4
167,7919,4
10819,1097,4
210,2489,4
1041,3851,4
4584,6522,4
2108,7098,4
4728,736,4
3432,4580,4
5031,614,4
7076,888,4
4269,4728,4
4217,7706,4
5016,5132,4
11478,269,4
1581,5594,4
2544,4293,4
3223,4293,4
11137,3029,4
4494,9063,4
10975,7737,4
2718,5380,4
1246,5873,4
10234,3361,4
3322,382,4
10714,6464,4
10719,5021,4
11948,2437,4
8163,8851,4
10640,5395,4
5690,8323,4
5748,628,4
2062,9369,4
6114,6208,4
10104,5711,4
7581,9822,4
9503,9957,4
420,4891,4
12435,12440,4
4249,8659,4
2049,2681,4
10238,9094,4
486,7667,4
2123,3645,4
11610,9548,4
10227,781,4
10227,9600,4
10691,11171,4
2046,79,4
12100,8988,4
1365,4147,4
11376,9623,4
1218,953,4
12220,7163,4
3178,3956,4
10767,9822,4
1031,1337,4
11422,2969,4
7975,8674,4
5044,75,4
11870,4102,4
2575,5048,4
11239,7800,4
1649,3409,4
10484,11307,4
1562,2795,4
3238,4953,4
2197,5147,4
10858,5769,4
5054,613,4
6400,9811,4
13640,13665,4
13648,13657,4
10034,1526,4
11509,8754,4
6303,9723,4
2427,72,4
11088,5058,4
2076,3601,4
13833,13856,4
13869,7286,4
2604,9017,4
10812,4972,4
11527,9171,4
2685,9171,4
12586,3615,4
13627,5910,4
10908,435,4
13946,6072,4
10802,9856,4
12126,2125,4
14055,14093,4
5103,6730,4
13215,8929,4
5760,9877,4
1762,9362,4
1723,5171,4
11099,12787,4
1181,1709,4
12840,6437,4
10605,13571,4
12088,13682,4
1539,6235,4
12771,8837,4
2069,5007,4
10205,9974,4
13564,8552,4
2548,5201,4
6767,6900,4
2099,9992,4
12146,7165,4
10214,8050,4
3484,9039,4
3962,5920,4
12163,14095,4
10274,9265,4
14701,14747,4
14757,14796,4
14725,14741,4
14744,14750,4
15114,15158,4
15121,954,4
11290,15135,4
1219,1255,4
328,759,4
392,739,4
1973,1989,4
1970,1992,4
1946,1969,4
2402,2418,4
2414,2419,4
2420,2471,4
2038,53,4
2870,2897,4
311,399,4
503,520,4
757,794,4
827,891,4
811,897,4
1043,334,4
1090,346,4
1226,1295,4
1247,1300,4
1332,1354,4
385,705,4
1025,778,4
1056,768,4
1043,758,4
1057,740,4
1941,1990,4
1917,1991,4
2140,2162,4
2122,2168,4
2119,2120,4
2169,2173,4
2222,2254,4
2345,2363,4
2478,2492,4
2932,2963,4
2914,2938,4
3134,3193,4
3145,3152,4
3157,3186,4
3311,3396,4
243,604,4
3454,3470,4
3484,360,4
3930,3931,4
4002,4052,4
4056,4081,4
4040,4087,4
289,3151,4
2152,221,4
2152,272,4
247,3114,4
244,673,4
2175,3114,4
1423,1827,4
1434,1823,4
1884,2793,4
4156,4178,4
4171,4195,4
1693,490,4
1238,2610,4
1569,3904,4
2205,3529,4
4211,4243,4
641,759,4
2539,601,4
1307,926,4
4309,4362,4
4344,4387,4
2941,994,4
2997,949,4
2974,925,4
4040,4344,4
4035,4316,4
4607,4668,4
1888,2743,4
1636,1866,4
1082,905,4
3135,3285,4
5062,5083,4
5010,5022,4
5145,5148,4
5311,5342,4
5344,5351,4
2068,2935,4
2977,3678,4
1398,946,4
2427,3571,4
2942,58,4
5446,5494,4
5439,5494,4
2729,5053,4
5526,5574,4
2743,4020,4
2754,4376,4
5618,5659,4
5642,5682,4
4013,5451,4
3858,5048,4
4219,5096,4
5742,5760,4
5715,5748,4
3581,4408,4
4431,4957,4
2705,4413,4
3392,5855,4
2106,624,4
311,3943,4
5926,5963,4
3292,5894,4
6054,6061,4
1375,5982,4
2867,6060,4
222,4150,4
4069,4609,4
6784,6795,4
6709,6748,4
1538,2775,4
4641,5356,4
2848,3670,4
6911,6956,4
3123,4234,4
7136,7140,4
7167,7196,4
7433,7495,4
3041,5961,4
1505,4606,4
7725,7780,4
5795,5910,4
2336,3089,4
3924,5905,4
1616,4850,4
8106,8160,4
8226,8256,4
8253,8266,4
2378,2817,4
4900,7774,4
8403,8450,4
2874,3177,4
3924,4404,4
2910,866,4
2485,8338,4
1388,7191,4
2575,7118,4
4278,6983,4
5074,6981,4
4031,409,4
5798,6825,4
1817,6878,4
438,6853,4
477,6016,4
4674,6824,4
6069,6839,4
5966,6039,4
3120,6839,4
6039,6858,4
6469,6830,4
5491,6884,4
4481,6839,4
5771,6858,4
1884,5706,4
431,7029,4
5944,7538,4
6725,7613,4
4626,7535,4
8609,8692,4
6364,6849,4
415,7350,4
1351,7627,4
273,853,4
1635,5442,4
5442,7618,4
4550,7602,4
8973,8979,4
5674,6503,4
7652,8135,4
8045,8690,4
4881,8212,4
2732,529,4
1913,5265,4
2534,3837,4
4841,7887,4
2303,4753,4
3590,6750,4
6703,6813,4
4468,6786,4
9258,9271,4
4031,7001,4
3279,8288,4
9342,9384,4
9440,9445,4
7831,8441,4
1095,2723,4
3975,7001,4
